ADDRESS,ASSESSED_VALUE,PROPERTY_TYPE,VALUE_CLEAN
709 339 13 AV SW,"206,000",LI,206000.0
709 340 14 AV SW,"201,500",LI,201500.0
709 626 14 AV SW,"300,500",LI,300500.0
709 788 12 AV SW,"193,000",LI,193000.0
709 817 15 AV SW,"316,500",LI,316500.0
709 901 10 AV SW,"275,000",LI,275000.0
709 924 14 AV SW,"266,000",LI,266000.0
710 1001 13 AV SW,"504,000",LI,504000.0
710 1053 10 ST SW,"268,500",LI,268500.0
710 111 14 AV SE,"272,000",LI,272000.0
710 1122 3 ST SE,"282,500",LI,282500.0
710 1188 3 ST SE,"319,000",LI,319000.0
710 1304 15 AV SW,"248,500",LI,248500.0
710 1319 14 AV SW,"266,000",LI,266000.0
710 1320 1 ST SE,"295,000",LI,295000.0
710 1335 12 AV SW,"244,000",LI,244000.0
710 135 13 AV SW,"352,500",LI,352500.0
710 1410 1 ST SE,"334,000",LI,334000.0
710 188 15 AV SW,"334,500",LI,334500.0
710 210 15 AV SE,"320,000",LI,320000.0
710 225 11 AV SE,"384,500",LI,384500.0
710 303 13 AV SW,"438,500",LI,438500.0
710 339 13 AV SW,"212,500",LI,212500.0
710 340 14 AV SW,"201,500",LI,201500.0
710 540 14 AV SW,"275,000",LI,275000.0
710 626 14 AV SW,"297,500",LI,297500.0
710 720 13 AV SW,"568,500",LI,568500.0
710 728 13 AV SW,"519,500",LI,519500.0
710 924 14 AV SW,"217,500",LI,217500.0
711 1053 10 ST SW,"317,500",LI,317500.0
711 111 14 AV SE,"331,000",LI,331000.0
711 1335 12 AV SW,"256,500",LI,256500.0
711 135 13 AV SW,"366,500",LI,366500.0
711 303 13 AV SW,"438,500",LI,438500.0
711 339 13 AV SW,"211,000",LI,211000.0
711 340 14 AV SW,"192,000",LI,192000.0
711 626 14 AV SW,"478,500",LI,478500.0
711 924 14 AV SW,"159,500",LI,159500.0
712 1053 10 ST SW,"265,500",LI,265500.0
712 111 14 AV SE,"250,500",LI,250500.0
712 1335 12 AV SW,"281,500",LI,281500.0
712 339 13 AV SW,"186,500",LI,186500.0
712 340 14 AV SW,"201,500",LI,201500.0
712 626 14 AV SW,"484,000",LI,484000.0
712 924 14 AV SW,"159,500",LI,159500.0
713 1053 10 ST SW,"268,500",LI,268500.0
713 111 14 AV SE,"221,500",LI,221500.0
713 339 13 AV SW,"223,500",LI,223500.0
713 626 14 AV SW,"311,500",LI,311500.0
713 924 14 AV SW,"159,500",LI,159500.0
714 1053 10 ST SW,"228,000",LI,228000.0
714 111 14 AV SE,"312,500",LI,312500.0
714 339 13 AV SW,"223,500",LI,223500.0
714 340 14 AV SW,"222,500",LI,222500.0
714 626 14 AV SW,"373,000",LI,373000.0
715 1053 10 ST SW,"323,500",LI,323500.0
715 111 14 AV SE,"205,500",LI,205500.0
715 340 14 AV SW,"222,500",LI,222500.0
715 626 14 AV SW,"380,500",LI,380500.0
716 1053 10 ST SW,"311,000",LI,311000.0
720 1001 13 AV SW,"695,000",LI,695000.0
720 1304 15 AV SW,"248,500",LI,248500.0
720 540 14 AV SW,"280,500",LI,280500.0
720 720 13 AV SW,"515,500",LI,515500.0
720 728 13 AV SW,"706,500",LI,706500.0
722 13 AV SW,"852,000",LI,852000.0
724 13 AV SW,"729,500",LI,729500.0
726 13 AV SW,"581,500",LI,581500.0
730 1001 13 AV SW,"484,500",LI,484500.0
730 13 AV SW,"643,500",LI,643500.0
730 1304 15 AV SW,"248,500",LI,248500.0
730 540 14 AV SW,"278,500",LI,278500.0
730 720 13 AV SW,"585,000",LI,585000.0
730 728 13 AV SW,"369,500",LI,369500.0
740 1001 13 AV SW,"405,500",LI,405500.0
740 1304 15 AV SW,"248,500",LI,248500.0
740 540 14 AV SW,"308,000",LI,308000.0
740 720 13 AV SW,"501,000",LI,501000.0
750 1001 13 AV SW,"467,000",LI,467000.0
760 1001 13 AV SW,"583,000",LI,583000.0
7P 1140 15 AV SW,"339,500",LI,339500.0
800 817 15 AV SW,"456,000",LI,456000.0
801 1001 14 AV SW,"363,000",LI,363000.0
801 1010 6 ST SW,"313,000",LI,313000.0
801 1011 12 AV SW,"305,000",LI,305000.0
801 1020 14 AV SW,"328,000",LI,328000.0
801 1053 10 ST SW,"262,000",LI,262000.0
801 1107 15 AV SW,"242,000",LI,242000.0
801 1110 11 ST SW,"267,000",LI,267000.0
801 1111 10 ST SW,"446,500",LI,446500.0
801 1111 15 AV SW,"231,500",LI,231500.0
801 1118 12 AV SW,"396,500",LI,396500.0
801 1122 3 ST SE,"284,000",LI,284000.0
801 1140 15 AV SW,"299,000",LI,299000.0
801 1188 3 ST SE,"319,500",LI,319500.0
801 1209 6 ST SW,"293,500",LI,293500.0
801 1213 13 AV SW,"275,500",LI,275500.0
801 1225 15 AV SW,"301,500",LI,301500.0
801 1240 12 AV SW,"279,000",LI,279000.0
801 1309 14 AV SW,"266,000",LI,266000.0
801 1319 14 AV SW,"266,500",LI,266500.0
801 1320 1 ST SE,"297,000",LI,297000.0
801 1323 15 AV SW,"252,000",LI,252000.0
801 1330 15 AV SW,"253,000",LI,253000.0
801 1334 12 AV SW,"191,000",LI,191000.0
801 1334 13 AV SW,"287,500",LI,287500.0
801 1334 14 AV SW,"337,500",LI,337500.0
801 1335 12 AV SW,"263,500",LI,263500.0
801 135 13 AV SW,"400,000",LI,400000.0
801 1410 1 ST SE,"364,500",LI,364500.0
801 1411 7 ST SW,"342,000",LI,342000.0
801 1414 12 ST SW,"312,000",LI,312000.0
801 1414 5 ST SW,"239,500",LI,239500.0
801 1500 7 ST SW,"266,000",LI,266000.0
801 1501 6 ST SW,"268,500",LI,268500.0
801 188 15 AV SW,"338,000",LI,338000.0
801 210 15 AV SE,"368,500",LI,368500.0
801 211 13 AV SE,"273,000",LI,273000.0
801 215 13 AV SW,"416,000",LI,416000.0
801 215 14 AV SW,"376,500",LI,376500.0
801 220 12 AV SE,"397,000",LI,397000.0
801 220 13 AV SW,"261,000",LI,261000.0
801 225 11 AV SE,"312,000",LI,312000.0
801 303 13 AV SW,"458,500",LI,458500.0
801 310 12 AV SW,"320,500",LI,320500.0
801 323 13 AV SW,"244,000",LI,244000.0
801 340 14 AV SW,"248,500",LI,248500.0
801 433 11 AV SE,"553,500",LI,553500.0
801 530 12 AV SW,"541,000",LI,541000.0
801 616 15 AV SW,"310,000",LI,310000.0
801 626 14 AV SW,"369,500",LI,369500.0
801 706 15 AV SW,"304,000",LI,304000.0
801 715 15 AV SW,"250,500",LI,250500.0
801 718 12 AV SW,"304,500",LI,304500.0
801 733 14 AV SW,"324,000",LI,324000.0
801 735 12 AV SW,"185,000",LI,185000.0
801 788 12 AV SW,"312,000",LI,312000.0
801 817 15 AV SW,"311,000",LI,311000.0
801 836 15 AV SW,"374,000",LI,374000.0
801 901 10 AV SW,"287,500",LI,287500.0
801 924 14 AV SW,"161,500",LI,161500.0
801 930 16 AV SW,"438,500",LI,438500.0
802 1001 14 AV SW,"397,500",LI,397500.0
802 1010 6 ST SW,"433,000",LI,433000.0
802 1011 12 AV SW,"261,000",LI,261000.0
802 1020 14 AV SW,"298,500",LI,298500.0
802 1053 10 ST SW,"332,500",LI,332500.0
802 1107 15 AV SW,"266,000",LI,266000.0
802 1110 11 ST SW,"331,500",LI,331500.0
802 1111 10 ST SW,"396,000",LI,396000.0
802 1111 15 AV SW,"176,500",LI,176500.0
802 1118 12 AV SW,"359,500",LI,359500.0
802 1122 3 ST SE,"398,500",LI,398500.0
802 1140 15 AV SW,"299,000",LI,299000.0
802 1188 3 ST SE,"460,500",LI,460500.0
802 1209 6 ST SW,"238,500",LI,238500.0
802 1213 13 AV SW,"353,500",LI,353500.0
802 1225 15 AV SW,"252,000",LI,252000.0
802 1240 12 AV SW,"255,000",LI,255000.0
802 1309 14 AV SW,"261,500",LI,261500.0
802 1319 14 AV SW,"327,500",LI,327500.0
802 1320 1 ST SE,"389,000",LI,389000.0
802 1323 15 AV SW,"252,000",LI,252000.0
802 1330 15 AV SW,"291,500",LI,291500.0
802 1334 12 AV SW,"220,000",LI,220000.0
802 1334 13 AV SW,"273,500",LI,273500.0
802 1334 14 AV SW,"279,000",LI,279000.0
802 1335 12 AV SW,"324,000",LI,324000.0
802 135 13 AV SW,"355,500",LI,355500.0
802 1410 1 ST SE,"260,000",LI,260000.0
802 1411 7 ST SW,"356,500",LI,356500.0
802 1414 12 ST SW,"270,500",LI,270500.0
802 1414 5 ST SW,"326,500",LI,326500.0
802 1500 7 ST SW,"321,000",LI,321000.0
802 1501 6 ST SW,"356,500",LI,356500.0
802 188 15 AV SW,"332,000",LI,332000.0
802 210 15 AV SE,"249,500",LI,249500.0
802 211 13 AV SE,"429,500",LI,429500.0
802 215 13 AV SW,"308,000",LI,308000.0
802 215 14 AV SW,"387,000",LI,387000.0
802 220 12 AV SE,"397,000",LI,397000.0
802 220 13 AV SW,"266,000",LI,266000.0
802 225 11 AV SE,"323,000",LI,323000.0
802 303 13 AV SW,"473,500",LI,473500.0
802 310 12 AV SW,"351,500",LI,351500.0
802 323 13 AV SW,"227,500",LI,227500.0
802 340 14 AV SW,"305,500",LI,305500.0
802 433 11 AV SE,"343,500",LI,343500.0
802 530 12 AV SW,"516,500",LI,516500.0
802 616 15 AV SW,"335,500",LI,335500.0
802 626 14 AV SW,"413,000",LI,413000.0
802 706 15 AV SW,"284,000",LI,284000.0
802 715 15 AV SW,"352,000",LI,352000.0
802 718 12 AV SW,"404,000",LI,404000.0
802 733 14 AV SW,"311,500",LI,311500.0
802 735 12 AV SW,"199,000",LI,199000.0
802 788 12 AV SW,"363,500",LI,363500.0
802 817 15 AV SW,"462,500",LI,462500.0
802 836 15 AV SW,"369,000",LI,369000.0
802 901 10 AV SW,"406,000",LI,406000.0
802 924 14 AV SW,"206,000",LI,206000.0
802 930 16 AV SW,"630,500",LI,630500.0
803 1001 14 AV SW,"488,500",LI,488500.0
803 1010 6 ST SW,"331,000",LI,331000.0
803 1011 12 AV SW,"280,000",LI,280000.0
803 1020 14 AV SW,"374,500",LI,374500.0
803 1053 10 ST SW,"226,500",LI,226500.0
803 1107 15 AV SW,"266,000",LI,266000.0
803 1110 11 ST SW,"267,500",LI,267500.0
803 1111 10 ST SW,"289,500",LI,289500.0
803 1111 15 AV SW,"302,000",LI,302000.0
803 1118 12 AV SW,"272,500",LI,272500.0
803 1122 3 ST SE,"257,500",LI,257500.0
803 1140 15 AV SW,"264,000",LI,264000.0
803 1188 3 ST SE,"268,000",LI,268000.0
803 1209 6 ST SW,"187,000",LI,187000.0
803 1213 13 AV SW,"275,500",LI,275500.0
803 1225 15 AV SW,"253,000",LI,253000.0
803 1240 12 AV SW,"244,000",LI,244000.0
803 1309 14 AV SW,"235,000",LI,235000.0
803 1319 14 AV SW,"312,000",LI,312000.0
803 1320 1 ST SE,"389,000",LI,389000.0
803 1323 15 AV SW,"228,000",LI,228000.0
803 1330 15 AV SW,"364,500",LI,364500.0
803 1334 12 AV SW,"155,500",LI,155500.0
803 1334 13 AV SW,"288,000",LI,288000.0
803 1334 14 AV SW,"251,000",LI,251000.0
803 1335 12 AV SW,"253,000",LI,253000.0
803 135 13 AV SW,"332,500",LI,332500.0
803 1410 1 ST SE,"257,000",LI,257000.0
803 1411 7 ST SW,"224,500",LI,224500.0
803 1414 12 ST SW,"317,500",LI,317500.0
803 1414 5 ST SW,"326,500",LI,326500.0
803 1500 7 ST SW,"404,500",LI,404500.0
803 1501 6 ST SW,"528,500",LI,528500.0
803 188 15 AV SW,"252,000",LI,252000.0
803 210 15 AV SE,"360,000",LI,360000.0
803 211 13 AV SE,"426,000",LI,426000.0
803 215 13 AV SW,"420,500",LI,420500.0
803 215 14 AV SW,"387,000",LI,387000.0
803 220 12 AV SE,"411,500",LI,411500.0
803 220 13 AV SW,"300,500",LI,300500.0
803 225 11 AV SE,"297,000",LI,297000.0
803 303 13 AV SW,"481,500",LI,481500.0
803 310 12 AV SW,"319,500",LI,319500.0
803 323 13 AV SW,"318,500",LI,318500.0
803 340 14 AV SW,"193,500",LI,193500.0
803 433 11 AV SE,"546,000",LI,546000.0
803 530 12 AV SW,"483,500",LI,483500.0
803 616 15 AV SW,"312,500",LI,312500.0
803 626 14 AV SW,"434,000",LI,434000.0
803 706 15 AV SW,"304,000",LI,304000.0
803 715 15 AV SW,"210,500",LI,210500.0
803 718 12 AV SW,"326,000",LI,326000.0
803 733 14 AV SW,"311,500",LI,311500.0
803 735 12 AV SW,"259,000",LI,259000.0
803 788 12 AV SW,"462,000",LI,462000.0
803 817 15 AV SW,"323,000",LI,323000.0
803 836 15 AV SW,"373,500",LI,373500.0
803 901 10 AV SW,"312,500",LI,312500.0
803 924 14 AV SW,"269,000",LI,269000.0
803 930 16 AV SW,"632,500",LI,632500.0
804 1001 14 AV SW,"361,000",LI,361000.0
804 1010 6 ST SW,"276,000",LI,276000.0
804 1011 12 AV SW,"311,500",LI,311500.0
804 1020 14 AV SW,"445,000",LI,445000.0
804 1053 10 ST SW,"220,500",LI,220500.0
804 1107 15 AV SW,"238,000",LI,238000.0
804 1110 11 ST SW,"393,500",LI,393500.0
804 1111 10 ST SW,"458,000",LI,458000.0
804 1111 15 AV SW,"169,000",LI,169000.0
804 1118 12 AV SW,"417,000",LI,417000.0
804 1122 3 ST SE,"397,000",LI,397000.0
804 1140 15 AV SW,"276,000",LI,276000.0
804 1188 3 ST SE,"458,000",LI,458000.0
804 1209 6 ST SW,"240,000",LI,240000.0
804 1213 13 AV SW,"303,000",LI,303000.0
804 1225 15 AV SW,"250,500",LI,250500.0
804 1240 12 AV SW,"246,000",LI,246000.0
804 1309 14 AV SW,"244,000",LI,244000.0
804 1319 14 AV SW,"451,000",LI,451000.0
804 1320 1 ST SE,"392,500",LI,392500.0
804 1323 15 AV SW,"218,000",LI,218000.0
804 1330 15 AV SW,"220,500",LI,220500.0
804 1334 12 AV SW,"184,000",LI,184000.0
804 1334 13 AV SW,"271,500",LI,271500.0
804 1334 14 AV SW,"223,000",LI,223000.0
804 1335 12 AV SW,"253,000",LI,253000.0
804 135 13 AV SW,"338,000",LI,338000.0
804 1410 1 ST SE,"270,500",LI,270500.0
804 1411 7 ST SW,"319,000",LI,319000.0
804 1414 12 ST SW,"273,500",LI,273500.0
804 1414 5 ST SW,"338,000",LI,338000.0
804 1500 7 ST SW,"245,000",LI,245000.0
804 1501 6 ST SW,"387,000",LI,387000.0
804 188 15 AV SW,"325,500",LI,325500.0
804 210 15 AV SE,"257,000",LI,257000.0
804 211 13 AV SE,"276,000",LI,276000.0
804 215 13 AV SW,"338,500",LI,338500.0
804 215 14 AV SW,"312,000",LI,312000.0
804 220 12 AV SE,"315,500",LI,315500.0
804 220 13 AV SW,"327,500",LI,327500.0
804 225 11 AV SE,"259,000",LI,259000.0
804 303 13 AV SW,"463,000",LI,463000.0
804 310 12 AV SW,"292,500",LI,292500.0
804 323 13 AV SW,"345,000",LI,345000.0
804 340 14 AV SW,"203,000",LI,203000.0
804 433 11 AV SE,"350,500",LI,350500.0
804 530 12 AV SW,"516,000",LI,516000.0
804 616 15 AV SW,"379,000",LI,379000.0
804 626 14 AV SW,"315,000",LI,315000.0
804 706 15 AV SW,"248,000",LI,248000.0
804 715 15 AV SW,"352,000",LI,352000.0
804 718 12 AV SW,"329,000",LI,329000.0
804 733 14 AV SW,"324,000",LI,324000.0
804 735 12 AV SW,"230,500",LI,230500.0
804 788 12 AV SW,"319,500",LI,319500.0
804 817 15 AV SW,"323,000",LI,323000.0
804 836 15 AV SW,"277,500",LI,277500.0
804 901 10 AV SW,"451,500",LI,451500.0
804 924 14 AV SW,"223,500",LI,223500.0
804 930 16 AV SW,"416,000",LI,416000.0
805 1001 14 AV SW,"397,500",LI,397500.0
805 1010 6 ST SW,"261,500",LI,261500.0
805 1011 12 AV SW,"302,500",LI,302500.0
805 1053 10 ST SW,"307,500",LI,307500.0
805 1110 11 ST SW,"317,500",LI,317500.0
805 1111 10 ST SW,"317,000",LI,317000.0
805 1118 12 AV SW,"290,000",LI,290000.0
805 1122 3 ST SE,"284,500",LI,284500.0
805 1140 15 AV SW,"296,500",LI,296500.0
805 1188 3 ST SE,"319,500",LI,319500.0
805 1209 6 ST SW,"295,500",LI,295500.0
805 1225 15 AV SW,"301,500",LI,301500.0
805 1240 12 AV SW,"295,500",LI,295500.0
805 1319 14 AV SW,"270,000",LI,270000.0
805 1320 1 ST SE,"293,000",LI,293000.0
805 1323 15 AV SW,"252,000",LI,252000.0
805 1330 15 AV SW,"220,500",LI,220500.0
805 1334 12 AV SW,"207,000",LI,207000.0
805 1334 13 AV SW,"287,500",LI,287500.0
805 1334 14 AV SW,"279,000",LI,279000.0
805 1335 12 AV SW,"254,500",LI,254500.0
805 135 13 AV SW,"438,000",LI,438000.0
805 1410 1 ST SE,"358,000",LI,358000.0
805 1411 7 ST SW,"247,000",LI,247000.0
805 1414 12 ST SW,"309,000",LI,309000.0
805 1414 5 ST SW,"326,500",LI,326500.0
805 1500 7 ST SW,"295,500",LI,295500.0
805 1501 6 ST SW,"462,000",LI,462000.0
805 188 15 AV SW,"301,000",LI,301000.0
805 210 15 AV SE,"323,000",LI,323000.0
805 211 13 AV SE,"399,500",LI,399500.0
805 215 13 AV SW,"422,500",LI,422500.0
805 220 12 AV SE,"379,500",LI,379500.0
805 220 13 AV SW,"339,500",LI,339500.0
805 225 11 AV SE,"391,000",LI,391000.0
805 303 13 AV SW,"420,000",LI,420000.0
805 310 12 AV SW,"498,500",LI,498500.0
805 323 13 AV SW,"343,500",LI,343500.0
805 340 14 AV SW,"203,000",LI,203000.0
805 433 11 AV SE,"494,000",LI,494000.0
805 530 12 AV SW,"541,000",LI,541000.0
805 626 14 AV SW,"479,500",LI,479500.0
805 715 15 AV SW,"250,500",LI,250500.0
805 733 14 AV SW,"263,500",LI,263500.0
805 735 12 AV SW,"212,500",LI,212500.0
805 788 12 AV SW,"319,500",LI,319500.0
805 817 15 AV SW,"462,500",LI,462500.0
805 836 15 AV SW,"371,000",LI,371000.0
805 901 10 AV SW,"337,000",LI,337000.0
805 924 14 AV SW,"223,000",LI,223000.0
805 930 16 AV SW,"434,000",LI,434000.0
806 1001 14 AV SW,"482,000",LI,482000.0
806 1010 6 ST SW,"394,500",LI,394500.0
806 1011 12 AV SW,"283,000",LI,283000.0
806 1053 10 ST SW,"226,500",LI,226500.0
806 1110 11 ST SW,"368,500",LI,368500.0
806 1111 10 ST SW,"453,000",LI,453000.0
806 1118 12 AV SW,"420,000",LI,420000.0
806 1122 3 ST SE,"284,500",LI,284500.0
806 1140 15 AV SW,"296,500",LI,296500.0
806 1188 3 ST SE,"319,500",LI,319500.0
806 1240 12 AV SW,"246,500",LI,246500.0
806 1319 14 AV SW,"270,000",LI,270000.0
806 1320 1 ST SE,"293,000",LI,293000.0
806 1323 15 AV SW,"272,000",LI,272000.0
806 1330 15 AV SW,"291,500",LI,291500.0
806 1334 12 AV SW,"156,500",LI,156500.0
806 1334 13 AV SW,"244,500",LI,244500.0
806 1334 14 AV SW,"299,500",LI,299500.0
806 1335 12 AV SW,"212,000",LI,212000.0
806 135 13 AV SW,"360,000",LI,360000.0
806 1410 1 ST SE,"364,500",LI,364500.0
806 1414 5 ST SW,"384,500",LI,384500.0
806 1500 7 ST SW,"421,500",LI,421500.0
806 1501 6 ST SW,"288,500",LI,288500.0
806 188 15 AV SW,"301,000",LI,301000.0
806 210 15 AV SE,"345,500",LI,345500.0
806 211 13 AV SE,"429,500",LI,429500.0
806 215 13 AV SW,"423,500",LI,423500.0
806 220 12 AV SE,"304,500",LI,304500.0
806 220 13 AV SW,"270,500",LI,270500.0
806 225 11 AV SE,"297,000",LI,297000.0
806 303 13 AV SW,"356,000",LI,356000.0
806 310 12 AV SW,"350,500",LI,350500.0
806 323 13 AV SW,"343,500",LI,343500.0
806 340 14 AV SW,"193,500",LI,193500.0
806 433 11 AV SE,"554,500",LI,554500.0
806 530 12 AV SW,"364,500",LI,364500.0
806 626 14 AV SW,"293,500",LI,293500.0
806 733 14 AV SW,"263,500",LI,263500.0
806 735 12 AV SW,"256,000",LI,256000.0
806 788 12 AV SW,"462,000",LI,462000.0
806 817 15 AV SW,"311,000",LI,311000.0
806 836 15 AV SW,"365,000",LI,365000.0
806 901 10 AV SW,"502,000",LI,502000.0
806 924 14 AV SW,"203,500",LI,203500.0
806 930 16 AV SW,"624,000",LI,624000.0
807 1010 6 ST SW,"272,000",LI,272000.0
807 1011 12 AV SW,"305,000",LI,305000.0
807 1053 10 ST SW,"313,500",LI,313500.0
807 1110 11 ST SW,"267,000",LI,267000.0
807 1111 10 ST SW,"294,000",LI,294000.0
807 1118 12 AV SW,"273,000",LI,273000.0
807 1122 3 ST SE,"422,000",LI,422000.0
807 1188 3 ST SE,"457,000",LI,457000.0
807 1319 14 AV SW,"338,500",LI,338500.0
807 1320 1 ST SE,"389,000",LI,389000.0
807 1330 15 AV SW,"269,000",LI,269000.0
807 1334 12 AV SW,"161,500",LI,161500.0
807 1335 12 AV SW,"212,000",LI,212000.0
807 135 13 AV SW,"340,500",LI,340500.0
807 1410 1 ST SE,"268,000",LI,268000.0
807 1500 7 ST SW,"291,500",LI,291500.0
807 1501 6 ST SW,"457,000",LI,457000.0
807 188 15 AV SW,"325,500",LI,325500.0
807 210 15 AV SE,"247,000",LI,247000.0
807 211 13 AV SE,"429,500",LI,429500.0
807 215 13 AV SW,"335,500",LI,335500.0
807 220 12 AV SE,"289,500",LI,289500.0
807 220 13 AV SW,"259,000",LI,259000.0
807 225 11 AV SE,"278,000",LI,278000.0
807 303 13 AV SW,"435,000",LI,435000.0
807 310 12 AV SW,"604,000",LI,604000.0
807 340 14 AV SW,"203,000",LI,203000.0
807 626 14 AV SW,"330,000",LI,330000.0
807 735 12 AV SW,"235,000",LI,235000.0
807 788 12 AV SW,"363,500",LI,363500.0
807 817 15 AV SW,"456,000",LI,456000.0
807 836 15 AV SW,"370,500",LI,370500.0
807 901 10 AV SW,"308,500",LI,308500.0
807 924 14 AV SW,"161,500",LI,161500.0
807 930 16 AV SW,"634,000",LI,634000.0
808 1010 6 ST SW,"358,000",LI,358000.0
808 1011 12 AV SW,"280,500",LI,280500.0
808 1053 10 ST SW,"267,500",LI,267500.0
808 1110 11 ST SW,"331,500",LI,331500.0
808 1111 10 ST SW,"417,500",LI,417500.0
808 1118 12 AV SW,"373,000",LI,373000.0
808 1122 3 ST SE,"325,000",LI,325000.0
808 1188 3 ST SE,"331,000",LI,331000.0
808 1319 14 AV SW,"312,000",LI,312000.0
808 1320 1 ST SE,"389,000",LI,389000.0
808 1330 15 AV SW,"210,000",LI,210000.0
808 1334 12 AV SW,"207,000",LI,207000.0
808 1335 12 AV SW,"212,000",LI,212000.0
808 135 13 AV SW,"330,000",LI,330000.0
808 1410 1 ST SE,"273,500",LI,273500.0
808 1500 7 ST SW,"409,000",LI,409000.0
808 1501 6 ST SW,"327,500",LI,327500.0
808 188 15 AV SW,"344,000",LI,344000.0
808 210 15 AV SE,"348,500",LI,348500.0
808 211 13 AV SE,"399,500",LI,399500.0
808 220 12 AV SE,"278,000",LI,278000.0
808 220 13 AV SW,"318,500",LI,318500.0
808 225 11 AV SE,"285,500",LI,285500.0
808 303 13 AV SW,"284,500",LI,284500.0
808 310 12 AV SW,"586,500",LI,586500.0
808 340 14 AV SW,"204,500",LI,204500.0
808 626 14 AV SW,"332,500",LI,332500.0
808 735 12 AV SW,"185,000",LI,185000.0
808 788 12 AV SW,"312,000",LI,312000.0
808 817 15 AV SW,"318,000",LI,318000.0
808 836 15 AV SW,"276,500",LI,276500.0
808 901 10 AV SW,"428,500",LI,428500.0
808 924 14 AV SW,"206,000",LI,206000.0
808 930 16 AV SW,"412,500",LI,412500.0
809 1053 10 ST SW,"326,000",LI,326000.0
809 1110 11 ST SW,"267,000",LI,267000.0
809 1122 3 ST SE,"448,500",LI,448500.0
809 1188 3 ST SE,"604,000",LI,604000.0
809 1319 14 AV SW,"439,000",LI,439000.0
809 1320 1 ST SE,"389,000",LI,389000.0
809 1335 12 AV SW,"273,000",LI,273000.0
809 135 13 AV SW,"352,500",LI,352500.0
809 1410 1 ST SE,"268,000",LI,268000.0
809 1500 7 ST SW,"300,000",LI,300000.0
809 188 15 AV SW,"382,000",LI,382000.0
809 210 15 AV SE,"257,000",LI,257000.0
809 220 12 AV SE,"304,500",LI,304500.0
809 225 11 AV SE,"304,500",LI,304500.0
809 303 13 AV SW,"285,000",LI,285000.0
809 310 12 AV SW,"325,500",LI,325500.0
809 340 14 AV SW,"203,000",LI,203000.0
809 626 14 AV SW,"302,500",LI,302500.0
809 788 12 AV SW,"195,000",LI,195000.0
809 817 15 AV SW,"318,000",LI,318000.0
809 901 10 AV SW,"276,500",LI,276500.0
809 924 14 AV SW,"209,000",LI,209000.0
810 1001 13 AV SW,"509,500",LI,509500.0
810 1053 10 ST SW,"270,500",LI,270500.0
810 1122 3 ST SE,"284,500",LI,284500.0
810 1188 3 ST SE,"320,500",LI,320500.0
810 1304 15 AV SW,"252,000",LI,252000.0
810 1319 14 AV SW,"267,500",LI,267500.0
810 1320 1 ST SE,"297,000",LI,297000.0
810 1335 12 AV SW,"247,000",LI,247000.0
810 135 13 AV SW,"355,000",LI,355000.0
810 1410 1 ST SE,"337,000",LI,337000.0
810 188 15 AV SW,"337,000",LI,337000.0
810 210 15 AV SE,"323,000",LI,323000.0
810 225 11 AV SE,"387,000",LI,387000.0
810 303 13 AV SW,"441,500",LI,441500.0
810 340 14 AV SW,"203,000",LI,203000.0
810 540 14 AV SW,"279,000",LI,279000.0
810 626 14 AV SW,"299,000",LI,299000.0
810 720 13 AV SW,"749,500",LI,749500.0
810 924 14 AV SW,"243,500",LI,243500.0
811 1053 10 ST SW,"320,000",LI,320000.0
811 1335 12 AV SW,"259,500",LI,259500.0
811 135 13 AV SW,"369,500",LI,369500.0
811 303 13 AV SW,"416,500",LI,416500.0
811 340 14 AV SW,"193,500",LI,193500.0
811 626 14 AV SW,"482,000",LI,482000.0
811 924 14 AV SW,"161,500",LI,161500.0
812 1053 10 ST SW,"267,500",LI,267500.0
812 1335 12 AV SW,"284,500",LI,284500.0
812 340 14 AV SW,"203,000",LI,203000.0
812 626 14 AV SW,"487,500",LI,487500.0
812 924 14 AV SW,"161,500",LI,161500.0
813 1053 10 ST SW,"273,500",LI,273500.0
813 626 14 AV SW,"313,500",LI,313500.0
813 924 14 AV SW,"161,500",LI,161500.0
814 1053 10 ST SW,"241,000",LI,241000.0
814 340 14 AV SW,"307,000",LI,307000.0
814 626 14 AV SW,"375,500",LI,375500.0
815 1053 10 ST SW,"326,000",LI,326000.0
815 340 14 AV SW,"224,500",LI,224500.0
815 626 14 AV SW,"383,000",LI,383000.0
816 1053 10 ST SW,"313,500",LI,313500.0
820 1001 13 AV SW,"480,000",LI,480000.0
820 1304 15 AV SW,"277,000",LI,277000.0
820 15 AV SW,"350,500",LI,350500.0
820 540 14 AV SW,"284,500",LI,284500.0
820 720 13 AV SW,"1,110,000",LI,1110000.0
830 1001 13 AV SW,"402,000",LI,402000.0
830 1304 15 AV SW,"277,000",LI,277000.0
830 540 14 AV SW,"361,500",LI,361500.0
830 720 13 AV SW,"506,500",LI,506500.0
840 1001 13 AV SW,"410,000",LI,410000.0
840 1304 15 AV SW,"252,000",LI,252000.0
840 540 14 AV SW,"284,500",LI,284500.0
850 1001 13 AV SW,"472,000",LI,472000.0
860 1001 13 AV SW,"588,500",LI,588500.0
8P 1140 15 AV SW,"351,500",LI,351500.0
900 817 15 AV SW,"458,500",LI,458500.0
901 1001 14 AV SW,"594,500",LI,594500.0
901 1010 6 ST SW,"313,500",LI,313500.0
901 1011 12 AV SW,"285,500",LI,285500.0
